Date,Reviews,Username,Stars,Helpful
4-Jun-18,"Waze is gradually improving both in looks and function. There are still a couple of things that need addressed though. I frequently get routed off an exit only to be put back on the same road the very next exit. I would also like to see the option to only ignore ""vehicle stopped on shoulder"". The...
Full Review",Bob Huffman,Rated 4 stars out of five stars,2
31-May-18,"Put an address in, like in florida it doesn't work, it say it's too far, need to fix that, never heard of a map telling you Florida is too far!!!! Just recently some guy was using Waze while he was delivering chinese food he went into the Lincoln Tunnel!!!! Hope Waze d!!!!on't make people drive ...
Full Review",Ludwig Elstak,Rated 3 stars out of five stars,9
31-May-18,"Love the app in general, however it does freeze at times and not navigate at all at times which is frustrating for me being an uber driver. Like today the ETA on the journey stayed the same and so did the distance so when customers asked me how far we were I was clueless and apologised on many i...
Full Review",Barney Ramzan,Rated 4 stars out of five stars,
31-May-18,"No sound alert when there's a red light camera ahead !!! Now that's bad design! You have to be lucky enough to glance at the screen while you're driving to see the tiny graphical alert about the oncoming camera. It's the same with speed cameras, no audible alert! You could be doing the limit whe...
Full Review",A Google user,Rated 1 stars out of five stars,
3-Jun-18,"Waze is great, but the Android Auto version is really poor/broken. Want to navigate to a new destination, Waze with Android Auto can't always do it!! It just sits on finding route. Road closed, tough you can't submit that. Want to add a stop on your journey, no option to do this. Sort it out Goo...
Full Review",Anders Harrison,Rated 3 stars out of five stars,
3-Jun-18,Obviously it is dangerous to drive and report stuff. Maybe at hotword detection and voice commands to allow safe driving and wazing. This is the main reason I don't use the app anymore.,Robert Goddard,Rated 3 stars out of five stars,
3-Jun-18,Thanks I love it also shows the speed the car is going...We used it on the last leg of our trip home and it even showed me where the sharp curves were. Where construction was and police since in Texas : its against the State law to drive normal speed if EMS is on the Shoulder. ,Melody Clark Calkins,Rated 5 stars out of five stars,1
31-May-18,Last few updates really slowed down the app. It takes forever to calculate route and it no longer gives me traffic data to plan trip. Used to work fine.,A Google user,Rated 1 stars out of five stars,4
5-Jun-18,"voice recognition stopped working. I setup the voice and sound but I'm not getting any voice directions. I've been using this app for about a year but now the voice directions don't work. why did it stop working all of a sudden? i done want to go back to google maps. am i doing something wrong? ...
Full Review",violet buthmann,Rated 1 stars out of five stars,
31-May-18,"Is there something wrong with the app? I have no friends that show up anymore, I reported it and it worked again for a short time now it's doing it again, anyone else having problems? Please fix.",Aloha Anderson,Rated 4 stars out of five stars,
31-May-18,"Google Waze is the ultimate love hate relationship. I've used it 4+ years and I'm running out of patience due to it's poor quality. I've used it on LG and Samsung flagship phones (Note8 presently). It often reports I'm on a service road when I'm actually on the freeway. I have convinced friends t...
Full Review",A Google user,Rated 2 stars out of five stars,11
3-Jun-18,"This officially replaced my bulky ugly non-intuitive GPS. The ability to get reports and submit them is the best. Now you know where cops are hiding, traffic, road repairs and more. This is what other developers should try to achieve in their category. Just beautifully well done. Is there somewa...
Full Review",Tom N,Rated 5 stars out of five stars,
31-May-18,"I use Waze daily, but I'm trying to set up a trip cross country and waze can't give me a route. It keeps saying server times out. I sent a email to Waze and they where no help. Waze should specify that it can't calculate long distances. I am very disappointed in this app and Waze customer suppor...
Full Review",Philonise Griffith,Rated 2 stars out of five stars,3
31-May-18,What side!?! When I am going to reach my destination what side left or right. I find myself struggling with this when using this app I can't use the voice since I'm see usually on the phone....its still good just one little issue,Areeyecue A,Rated 4 stars out of five stars,10
3-Jun-18,"I would like to know what happened to your app. This app by far USED to be the best app out of all apps I'd ever downloaded. But I had issues with another app and I downloaded an app that let's me know when an app attempts to or has INVADED MY PRIVACY BY READING MY TEXT MESSAGES!! THAT IS AN INV...
Full Review",Kristine Kelly,Rated 2 stars out of five stars,
8-Jun-18,"I like that it gives clear directions, you can change the voice, record your own voice, things are clearly labelef, and it's generally easy to use. I don't like that it does not tell you which side of the road your destination is. And sometimes I can't figure out how to getthe search bar thing t...
Full Review",Kelley Merrill,Rated 3 stars out of five stars,
6-Jun-18,"can't sign in using old account, enter my phone number & it's create a whole new account without my previous username! can't even take that username because it's in use by previous account that I can't access to it!!!!! nice.",,Rated 2 stars out of five stars,1
2-Jun-18,"The apps frequently lost GPS signal and need to wait for about a minute to get lock to GPS back. I used it for e-hailing, but with this problem, it became worst. Truly unreliable. My device is Nokia 3.",Nick Eden,Rated 2 stars out of five stars,
3-Jun-18,"I avoided two major traffic jams today and saved over 2 hours by using Waze. It knows where the problems are thanks to the community and calculates how to avoid it, it's just amazing.",Hanif A,Rated 5 stars out of five stars,2
2-Jun-18,"Just getting started, but love it so far. Drove over 1000+ miles this week...this is now my 'go to' navigation app.",Julie Slaughter,Rated 5 stars out of five stars,
2-Jun-18,"This is, by far, the coolest Navigation App I've ever seen !! I'm amazed that it's free lol It is spot on when it detects police officers, cars on the shoulder, accidents etc..with plenty of notice! I also love that it knows the speed limit and also knows how fast you are going. It warns you whe...
Full Review",A Google user,Rated 5 stars out of five stars,1
31-May-18,"The used to be much better but it continually freezes up causing problems with exiting or turning on time. Also, why is ""OK Google"" disabled only while the app is on?",Barry Dattelkramer,Rated 3 stars out of five stars,4
4-Jun-18,I actually like this up but.... I live in Australia and most of time I use it it sends me at not the optimal roots. I monitor it on roots I know. So frankly I can't trust it on roots I totally rely on it,Nurek,Rated 3 stars out of five stars,
26-Jul-18,"I love this app, but just two things for me that need to be looked at. 1 when approaching the address it should tell us what side of the street it's on. 2 right the confirmation of the address on top when irriving to the destination. Then I'll use it over Goggle maps all the time and even overlo...
Full Review",Zolani Joka,Rated 5 stars out of five stars,
1-Jun-18,"As with other apps I tried, the lack of lane assist makes it utterly useless for me. And as for relying on other people to provide information ... well how many ways are there that can go disastrously wrong?! I can't take this app seriously.",A Google user,Rated 1 stars out of five stars,1
3-Jun-18,"I have downloaded Waze yesterday...and now trying forever to open an account...go through it all only to be told""connection problems""...and do you think I can go back or get out of the app?? No ways...does not move...had to switch phone off now a few times already..Not impressed...yet",Deon Kotze,Rated 2 stars out of five stars,1
2-Jun-18,Hi waze...I like to know how to tackle this issue since when u using this app it keep telling me no GPS..and it make this app can't perform meet my requirement. Thanks,Low Zie Wan,Rated 3 stars out of five stars,1
2-Jun-18,"BACK TO GOOGLE MAPS (which owns WAZE also) More updates =more bugs, loss of GPS signal and won't connect with contacts list on phone or Facebook. Uninstalled",Siaha Logan,Rated 2 stars out of five stars,1
4-Jun-18,Really miss seeing other users.. Sad I know.. But true,bryan jowett,Rated 4 stars out of five stars,
2-Jun-18,"Appreciate if we can reset the recent destinations history. Sometimes the exact location was get confused recently after few recent updates. Otherwise, performed great.",Karthigesu Muniyandi,Rated 4 stars out of five stars,
2-Jun-18,"Not too happy at the moment. The MY Friends page has gone blank. I've tried most form suggestions but I can not get my old friends back and I don't get the add friends button so I can add them again. I do NOT want to use Face book. I tried it briefly but it did not add any friends either. I used ""a...
Full Review",Tom Forster,Rated 3 stars out of five stars,3
2-Jun-18,"I love this app and use it everyday. however, for it to hit 5 stars, you would have to include some more Motorcycle-friendly features such as a ""curvy roads"" routing option or a way to import externally created maps.",C. J. Yocum,Rated 4 stars out of five stars,1
1-Jun-18,"The best drive maps, but lately this app hard crashes my phone regularly, so can only get 1 star. Back to Google maps.",R P,Rated 1 stars out of five stars,3
1-Jun-18,Honestly I've been a long time user of Waze it used to be so accurate but I've come to notice that it's honestly taking me threw roots that are taking way longer than if I were to stay on the main roads the destination time is totally wrong 85% of the time aswell,A Google user,Rated 2 stars out of five stars,2
2-Jun-18,"So I guess me reporting an incorrect speed limit every day ment to disable the ability to report incorrect speed limits? Good job....Also, it's missing some roads.",James Botkin,Rated 1 stars out of five stars,
3-Jun-18,"2015 Kia optima sx-android auto issue-when using voice navigation, once address is selected it automatically exits past the go button before you can click it. Normal navigation within the app works fine.",Preston Wood,Rated 1 stars out of five stars,1
3-Jun-18,"Nice try, super slow, not always find a route needing to force stop it. Hangs pretty often and is cpu intensive, hangs when other routing apps don't.",Martin Marrese,Rated 2 stars out of five stars,
7-Jun-18,"Best driving app so far. I would have given it a five-star if it had the capacity of Google it only can give you Direction up to A Thousand Miles beyond that it does not function you have to use it within a state within a city limits you know but if it goes over a thousand miles cannot give you ...
Full Review",J Lawrence,Rated 4 stars out of five stars,
1-Jun-18,Suddenly my address book has 4 or 5 duplicates of every address book entry I had! How to disable??!! Very annoying!!! Please fix this ASAP. Thank you.,Robert Potthast,Rated 5 stars out of five stars,2
2-Jun-18,Love Waze! I use this app over Google maps now. I just love all the real time data and live incident reports. Best driving app by far!!,Sarah M,Rated 5 stars out of five stars,1
2-Jun-18,"As with any GPS app, it took me to the middle of nowhere once. But overall this app does help me get to my destination and back.",nmeunier,Rated 4 stars out of five stars,1
6-Jun-18,"I have stopped earning points, for a long time. Even though I was the first to report Accidents and objects in the road. Help please?",Colin Roser,Rated 5 stars out of five stars,1
31-May-18,Love the new features...but would love improvement on the share drive...sometimes when i share the drive with a waze user it sends to thru waze other times it sends as text..but with text u cant see the drive.,ladydee 72,Rated 4 stars out of five stars,2
1-Jun-18,Really missing a trick with electric vehicles. Doesn't let you say you have an electric car and doesn't have charge point indicators. Other being developed to have these when this app is the most logical to and can be done really simply.,Will Schreiber,Rated 4 stars out of five stars,1
3-Jun-18,"It's crashes/lockups so many times during 5-6hrs driving. It will not recover if there's few network connection issues and stuck at search for network, have to restart the app (sometime have to restart the phone) to recover.",A Google user,Rated 1 stars out of five stars,
31-May-18,"I've been a long time user but recently started ridesharing for Uber and Lyft. Some problems exist only while sharing data between Waze and uber or lyft. Once I do more than one ride and it automatically sends the location to waze it will show old data from the previous ride like 7 miles and 10 ...
Full Review",Gamer Killer YfAm4,Rated 4 stars out of five stars,
1-Jun-18,This app has been crashing hard the past few months. Looks like I'll have to stick with google maps.,Rey Lopez,Rated 1 stars out of five stars,1
1-Jun-18,I've started using Waze exclusively over Google maps and my trusty old Garmin GPS and am very pleased with its performance. No complaints so far. Good app.,A Google user,Rated 5 stars out of five stars,1
31-May-18,"This was and for sure is the best app i ever used for navigation , but after update it stucks every 2 day and needs to clear its data to work , plz fix it , but considering this , its still the best",mohsen nazarpour,Rated 5 stars out of five stars,2
1-Jun-18,"Worst app ever! My ""privileges were TEMPORARILY disabled"" for THREE YEARS!!! Support never answered my emails in 3 years.",MIODRAG SPASIC,Rated 1 stars out of five stars,1
1-Jun-18,I love the app but being a multi drop driver I need to be able to add loads of waypoints but this only allows 1 stop on route. Would be willing to pay but can't find any option to. I still have to say this app is still better than any Sat nav unless you want to pay hundreds for it,Andy Kelly,Rated 5 stars out of five stars,
2-Jun-18,Route planing is not good. Using local knowledge and good roads does not match. Waze routes are longer than necessary and do not compute,John Owles,Rated 1 stars out of five stars,
31-May-18,Really liked this app was using it over Google maps until it just decided to stop working with my android auto.. please fix,Vroom,Rated 2 stars out of five stars,4
2-Jun-18,Why the apps always lost gps signal. No offline map. Quite difficult if you're in rural area.,missarisa06,Rated 5 stars out of five stars,1
31-May-18,"Draines battery insanely fast, overheates the phone, makes qi charging impossible. Useless.",Tamas Gyorgy,Rated 1 stars out of five stars,
1-Jun-18,I'm a tow truck operator and use this alot to find out of town customers that have broke down on the highway and I recommend it to and simple to use.,Mike Jenkins,Rated 5 stars out of five stars,2
31-May-18,"Needs to have an option to add more weather hazards like rain,snow,high winds etc.",Willie Jackson Jr,Rated 3 stars out of five stars,2
